Total Time(s),Time_o1(s),Time_o2(s),Time_o3(s),var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,o1,o2,o3
71.02699995040894,71.02699995040894,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-63.1524926686217,16.49249512010096,30334.612649741164
46.021000146865845,46.021000146865845,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,-67.59530791788856,17.18840615649493,41279.783580434
46.01800012588501,46.01800012588501,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,-66.9941348973607,16.372179801459716,39783.071156653954
81.02799987792969,81.02799987792969,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,-65.11730205278592,13.6044948552207,29769.41592880166
46.020999908447266,46.019999980926514,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,-69.34017595307917,16.407528426265745,45888.002222062925
71.02700018882751,71.02600002288818,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,-69.45747800586511,16.65308542869806,42373.463565856684
76.02999997138977,76.02900004386902,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,-71.51026392961877,16.43586274392543,49424.26718227535
71.0259997844696,71.0259997844696,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,-66.93548387096774,17.27099244432002,41465.20239070894
51.020999908447266,51.020999908447266,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-65.67448680351906,19.27480564879956,38705.21201241368
46.01900005340576,46.01800012588501,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,-75.3225806451613,10.05352889454613,51068.172942635836
71.02799987792969,71.02799987792969,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,-61.95014662756599,13.843733246721202,27987.685526934405
71.02699995040894,71.02699995040894,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-72.46334310850439,15.617011434505518,49110.66411424278
51.01899981498718,51.01899981498718,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-71.67155425219941,15.065438338814543,44769.383312010774
81.03099989891052,81.03099989891052,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-63.84164222873901,20.41334673214638,41604.03101173176
66.02500009536743,66.02500009536743,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-63.841642228739,14.796457876000247,36398.366845424134
51.01900005340576,51.01900005340576,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-73.88563049853373,13.76162086699497,46611.380751323275
46.01900005340576,46.01799988746643,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,-70.19061583577712,16.498531749077696,47350.260896888845
51.021000146865845,51.021000146865845,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-69.0175953079179,16.39284591073636,42731.75326571903
46.019999980926514,46.01900005340576,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,-64.72140762463343,17.05161436263438,34997.688466443724
71.0329999923706,71.0329999923706,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-64.29618768328444,17.65254747895551,36400.20958618729
81.03200006484985,81.0310001373291,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,-69.2375366568915,13.042055762978308,40809.64510354812
71.03099989891052,71.03099989891052,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,-70.14662756598241,15.943622756783345,44892.58562066942
46.01899981498718,46.01799988746643,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,-62.12609970674487,19.898693973064656,34143.41305374607
46.01899981498718,46.01899981498718,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-67.4340175953079,16.487060264239357,38991.975332021706
