hypervolume,onvg
0.9959925876,81.0
0.9959925876,81.0
0.9959925876,81.0
0.9959925876,81.0
0.9959925876,81.0
0.995992745,82.0
0.995992745,82.0
0.995992745,82.0
0.995992745,82.0
0.995992745,82.0
0.995992745,82.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959928835,83.0
0.9959932842,84.0
0.9959932842,84.0
0.9959932842,84.0
0.9959932842,84.0
0.9959934401,85.0
0.9959934401,85.0
0.9959934401,85.0
0.9959934401,85.0
0.9959934401,85.0
0.9959934401,85.0
0.9959934401,85.0
0.9959934401,85.0
0.9959934401,85.0
0.9959934401,85.0
0.9959934401,85.0
0.9959934401,85.0
0.9959934401,85.0
0.9959934401,85.0
0.9959934401,85.0
0.9959939268,86.0
0.9959939268,86.0
0.9959939268,86.0
0.9959939268,86.0
0.9959939268,86.0
0.9959939268,86.0
0.9959939268,86.0
0.9959939268,86.0
0.9959939268,86.0
0.9959939268,86.0
0.9959944822,87.0
0.9959944822,87.0
0.9960067339,88.0
0.9960067339,88.0
0.9960067339,88.0
0.9960067339,88.0
0.9960067339,88.0
0.9960067339,88.0
0.996006868,89.0
0.996006868,89.0
0.996006868,89.0
0.996006868,89.0
0.996006868,89.0
0.996006868,89.0
0.996006868,89.0
0.996006868,89.0
0.996006868,89.0
0.996006868,89.0
0.996006868,89.0
0.996006868,89.0
0.996006868,89.0
0.996006868,89.0
0.9960070137,90.0
0.9960070137,90.0
0.9960070137,90.0
0.9960070137,90.0
0.9960070137,90.0
0.9960070137,90.0
0.9960070137,90.0
0.9960070137,90.0
0.9960106133,91.0
0.9960130705,92.0
0.9960132314,93.0
0.9960132314,93.0
0.9960132314,93.0
0.9960132314,93.0
